timestamp,entryprice,exitprice,tp/sl,direction,pnl
2025-07-28 13:00:00+00:00,118850.4,117661.896,SL,buy,-1188.5040000000008
2025-07-30 14:00:00+00:00,117600.2,117971.7,,sell,-371.5
2025-07-30 18:00:00+00:00,117971.7,116791.983,SL,buy,-1179.7170000000042
2025-08-04 00:00:00+00:00,114221.5,115363.715,SL,sell,-1142.2149999999965
2025-08-05 07:00:00+00:00,114125.1,112983.849,SL,buy,-1141.2510000000038
2025-08-06 14:00:00+00:00,114314.1,115457.24100000001,SL,sell,-1143.1410000000033
2025-08-14 12:00:00+00:00,120958.9,119749.31099999999,SL,buy,-1209.5890000000072
2025-08-17 04:00:00+00:00,117639.5,117269.2,,sell,370.3000000000029
2025-08-18 01:00:00+00:00,117269.2,116096.508,SL,buy,-1172.6919999999955
2025-08-22 14:00:00+00:00,113439.2,114573.592,SL,sell,-1134.392000000007
2025-08-24 19:00:00+00:00,114605.3,113459.247,SL,buy,-1146.0529999999999
2025-08-26 18:00:00+00:00,110049.9,111150.39899999999,SL,sell,-1100.4989999999962
2025-08-29 01:00:00+00:00,112201.4,111079.386,SL,buy,-1122.0139999999956
2025-08-31 00:00:00+00:00,108821.6,108111.1,,sell,710.5
2025-09-01 02:00:00+00:00,108111.1,109273.9,,buy,1162.7999999999884
2025-09-02 02:00:00+00:00,109273.9,110366.639,SL,sell,-1092.7390000000014
2025-09-04 05:00:00+00:00,110784.4,109676.556,SL,buy,-1107.8439999999973
2025-09-05 07:00:00+00:00,111841.6,112960.016,SL,sell,-1118.4159999999974
2025-09-06 16:00:00+00:00,110308.4,110713.1,,buy,404.70000000001164
2025-09-07 08:00:00+00:00,110713.1,111820.231,SL,sell,-1107.130999999994
2025-09-09 15:00:00+00:00,111627.8,112272.3,,buy,644.5
2025-09-10 12:00:00+00:00,112272.3,113395.023,SL,sell,-1122.7229999999981
2025-09-13 16:00:00+00:00,115731.0,116012.9,,buy,281.8999999999942
2025-09-15 05:00:00+00:00,116012.9,115731.1,,sell,281.79999999998836
2025-09-15 08:00:00+00:00,115731.1,114573.789,SL,buy,-1157.3110000000015
2025-09-16 05:00:00+00:00,115446.6,116601.066,SL,sell,-1154.4660000000003
2025-09-17 14:00:00+00:00,116056.3,114895.73700000001,SL,buy,-1160.5629999999946
2025-09-18 03:00:00+00:00,116920.0,116811.7,,sell,108.30000000000291
2025-09-19 06:00:00+00:00,116811.7,115643.583,SL,buy,-1168.1169999999984
2025-09-24 14:00:00+00:00,112855.2,112478.8,,sell,376.3999999999942
2025-09-25 04:00:00+00:00,112478.8,111354.012,SL,buy,-1124.7880000000005
2025-09-28 14:00:00+00:00,109588.6,110684.486,SL,sell,-1095.8859999999986
2025-09-30 09:00:00+00:00,113419.0,114453.0,,buy,1034.0
2025-10-01 08:00:00+00:00,114453.0,115597.53,SL,sell,-1144.5299999999988
2025-10-07 07:00:00+00:00,123860.7,122622.093,SL,buy,-1238.6070000000036
2025-10-08 10:00:00+00:00,122490.3,123715.20300000001,SL,sell,-1224.9030000000057
2025-10-09 02:00:00+00:00,122477.5,121252.725,SL,buy,-1224.7749999999942
2025-10-12 15:00:00+00:00,112145.4,113266.85399999999,SL,sell,-1121.453999999998
2025-10-13 14:00:00+00:00,115315.6,114162.444,SL,buy,-1153.1560000000027
2025-10-19 09:00:00+00:00,106336.9,107400.269,SL,sell,-1063.369000000006
2025-10-21 01:00:00+00:00,110435.4,109331.04599999999,SL,buy,-1104.3540000000066
2025-10-21 14:00:00+00:00,108412.9,109497.029,SL,sell,-1084.1290000000008
2025-10-22 21:00:00+00:00,107700.3,108921.0,,buy,1220.699999999997
2025-10-23 06:00:00+00:00,108921.0,110010.21,SL,sell,-1089.2100000000064
2025-10-26 03:00:00+00:00,111400.3,111734.9,,buy,334.59999999999127
2025-10-26 09:00:00+00:00,111734.9,112852.249,SL,sell,-1117.349000000002
2025-10-27 20:00:00+00:00,114810.8,113662.692,SL,buy,-1148.1080000000075
2025-10-28 13:00:00+00:00,114419.6,115563.796,SL,sell,-1144.1959999999963
2025-10-28 20:00:00+00:00,113600.1,112464.099,SL,buy,-1136.0010000000038
2025-11-02 04:00:00+00:00,110000.0,111100.0,SL,sell,-1100.0
2025-11-03 02:00:00+00:00,109656.5,108559.935,SL,buy,-1096.5650000000023
2025-11-05 15:00:00+00:00,102960.0,103989.6,SL,sell,-1029.6000000000058
2025-11-06 09:00:00+00:00,103203.1,102171.069,SL,buy,-1032.0310000000027
2025-11-07 19:00:00+00:00,102505.3,103530.353,SL,sell,-1025.0529999999999
2025-11-11 15:00:00+00:00,104404.4,103360.356,SL,buy,-1044.0439999999944
2025-11-12 09:00:00+00:00,104147.8,105189.278,SL,sell,-1041.4780000000028
2025-11-12 16:00:00+00:00,102199.3,101177.307,SL,buy,-1021.9930000000022
2025-11-16 09:00:00+00:00,96044.2,95443.1,,sell,601.0999999999913
2025-11-16 15:00:00+00:00,95443.1,94488.66900000001,SL,buy,-954.4309999999969
2025-11-18 16:00:00+00:00,92956.4,91113.1,,sell,1843.2999999999884
2025-11-19 05:00:00+00:00,91113.1,90201.96900000001,SL,buy,-911.130999999994
2025-11-22 22:00:00+00:00,84387.4,85231.27399999999,SL,sell,-843.8739999999962
2025-11-24 09:00:00+00:00,86857.6,85989.024,SL,buy,-868.5760000000009
2025-11-24 17:00:00+00:00,87208.9,88080.989,SL,sell,-872.0890000000072
2025-11-30 23:00:00+00:00,91177.3,90265.527,SL,buy,-911.773000000001
2025-12-02 14:00:00+00:00,87616.0,88492.16,SL,sell,-876.1600000000035
2025-12-04 13:00:00+00:00,93006.7,92076.633,SL,buy,-930.0669999999955
2025-12-06 14:00:00+00:00,89604.0,88985.3,,sell,618.6999999999971
2025-12-07 14:00:00+00:00,88985.3,88095.447,SL,buy,-889.8530000000028
2025-12-07 17:00:00+00:00,89734.5,90631.845,SL,sell,-897.3450000000012
2025-12-11 00:00:00+00:00,91908.7,90989.613,SL,buy,-919.0869999999995
2025-12-11 20:00:00+00:00,90846.1,91754.561,SL,sell,-908.4609999999957
2025-12-12 15:00:00+00:00,92314.9,91391.75099999999,SL,buy,-923.1490000000049
2025-12-13 10:00:00+00:00,90382.1,90250.1,,sell,132.0
2025-12-13 14:00:00+00:00,90250.1,89347.599,SL,buy,-902.5010000000038
2025-12-16 10:00:00+00:00,86309.5,87172.595,SL,sell,-863.0950000000012
2025-12-18 19:00:00+00:00,85910.8,85051.692,SL,buy,-859.1080000000075
2025-12-20 23:00:00+00:00,88221.6,88326.2,,sell,-104.59999999999127
2025-12-21 01:00:00+00:00,88326.2,88130.6,,buy,-195.59999999999127
2025-12-21 08:00:00+00:00,88130.6,89011.906,SL,sell,-881.3059999999969
2025-12-21 13:00:00+00:00,88622.7,87736.473,SL,buy,-886.226999999999
2025-12-22 08:00:00+00:00,89135.0,90026.35,SL,sell,-891.3500000000058
2025-12-22 19:00:00+00:00,89065.4,88174.746,SL,buy,-890.653999999995
2025-12-24 22:00:00+00:00,87673.9,88550.639,SL,sell,-876.7390000000014
2025-12-28 18:00:00+00:00,87729.6,87888.3,,buy,158.6999999999971
2025-12-29 00:00:00+00:00,87888.3,88767.183,SL,sell,-878.8830000000016
2025-12-31 15:00:00+00:00,88413.9,87529.761,SL,buy,-884.1389999999956
2026-01-01 11:00:00+00:00,87811.1,88689.21100000001,SL,sell,-878.1110000000044
